12/20/2015,2
12/21/2015,10
12/22/2015,10
12/23/2015,8
12/24/2015,0
12/25/2015,4
12/26/2015,14
12/27/2015,8
12/28/2015,10
12/29/2015,10
12/30/2015,13
12/31/2015,17
1/1/2016,8
1/2/2016,6
1/3/2016,4
1/4/2016,12
1/5/2016,16
1/6/2016,16
1/7/2016,13
1/8/2016,15
1/9/2016,9
1/10/2016,10
1/11/2016,11
1/12/2016,14
1/13/2016,9
1/14/2016,17
1/15/2016,24
1/16/2016,13
1/17/2016,5
1/18/2016,7
1/19/2016,6
1/20/2016,21
1/21/2016,15
1/22/2016,7
1/23/2016,10
1/24/2016,6
1/25/2016,17
1/26/2016,10
1/27/2016,13
1/28/2016,20
1/29/2016,14
1/30/2016,13
1/31/2016,3
2/1/2016,14
2/2/2016,13
2/3/2016,7
2/4/2016,8
2/5/2016,10
2/6/2016,9
2/7/2016,12
2/8/2016,8
2/9/2016,13
2/10/2016,13
2/11/2016,14
2/12/2016,12
2/13/2016,12
2/14/2016,7
2/15/2016,6
2/16/2016,18
2/17/2016,14
2/18/2016,17
2/19/2016,24
2/20/2016,14
2/21/2016,9
2/22/2016,16
2/23/2016,10
2/24/2016,11
2/25/2016,18
2/26/2016,14
2/27/2016,11
2/28/2016,6
2/29/2016,9
3/1/2016,13
3/2/2016,18
3/3/2016,15
3/4/2016,7
3/5/2016,6
3/6/2016,13
3/7/2016,5
3/8/2016,10
3/9/2016,6
3/10/2016,19
3/11/2016,22
3/12/2016,8
3/13/2016,3
3/14/2016,15
3/15/2016,16
3/16/2016,10
3/17/2016,10
3/18/2016,16
3/19/2016,12
3/20/2016,11
3/21/2016,11
3/22/2016,8
3/23/2016,4
3/24/2016,19
3/25/2016,17
3/26/2016,8
3/27/2016,6
3/28/2016,8
3/29/2016,19
3/30/2016,23
3/31/2016,20
4/1/2016,24
4/2/2016,12
4/3/2016,10
4/4/2016,11
4/5/2016,19
4/6/2016,4
4/7/2016,16
4/8/2016,6
4/9/2016,4
4/10/2016,12
4/11/2016,8
4/12/2016,21
4/13/2016,12
4/14/2016,10
4/15/2016,10
4/16/2016,6
4/17/2016,4
4/18/2016,14
4/19/2016,10
4/20/2016,12
4/21/2016,11
4/22/2016,18
4/23/2016,7
4/24/2016,17
4/25/2016,6
4/26/2016,7
4/27/2016,16
4/28/2016,17
4/29/2016,28
4/30/2016,16
5/1/2016,10
5/2/2016,15
5/3/2016,12
5/4/2016,19
5/5/2016,14
5/6/2016,10
5/7/2016,9
5/8/2016,7
5/9/2016,10
5/10/2016,15
5/11/2016,16
5/12/2016,27
5/13/2016,17
5/14/2016,10
5/15/2016,10
5/16/2016,4
5/17/2016,8
5/18/2016,14
5/19/2016,17
5/20/2016,17
5/21/2016,4
5/22/2016,15
5/23/2016,10
5/24/2016,8
5/25/2016,17
5/26/2016,15
5/27/2016,10
5/28/2016,17
5/29/2016,4
5/30/2016,8
5/31/2016,11
6/1/2016,3
6/2/2016,22
